begin_date,monthly_charges,total_charges,type_One year,type_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,internet_service_Fiber optic,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,senior_citizen,gender_Male,partner_Yes,dependents_Yes,multiple_lines_Yes
2252,30.25,63.75,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
2069,45.45,411.75,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
2038,78.75,412.1,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True
2161,45.65,191.05,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
123,108.45,7176.55,True,False,False,False,True,False,True,False,True,True,True,True,True,False,True,False,False,True
608,100.55,5514.95,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,True,False,True
1278,86.55,2697.4,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True
365,19.8,1336.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
577,19.9,1115.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1977,86.5,582.5,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True
2161,71.45,371.6,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False
1796,70.15,916.75,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
2191,78.5,242.05,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
669,84.1,4348.65,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False
1004,55.45,2444.25,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
2099,66.85,458.1,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
608,100.1,5440.9,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True
700,77.5,3807.35,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True
547,20.5,1191.4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
853,30.3,1380.1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1219,20.25,717.95,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1857,112.95,1384.75,False,False,True,False,False,True,True,False,True,True,True,True,True,False,True,False,False,True
669,84.2,4146.05,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,True,True,True
2008,84.4,556.35,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
761,81.15,4126.2,True,False,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,True
2008,70.3,676.15,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,True
426,93.85,5574.75,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,True
2191,19.0,78.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
853,96.9,4473.45,False,True,True,False,False,False,True,True,True,True,False,True,False,False,True,True,False,True
2161,74.4,74.4,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True
243,70.8,4859.95,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,True,True
853,79.65,3870.3,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,True,True,True
1734,20.2,387.4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
2222,85.0,85.0,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False
2283,49.9,49.9,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
1400,98.65,2862.75,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,True
1247,62.65,2274.9,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True
761,98.75,4533.7,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True
2222,21.2,52.05,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1522,54.45,1127.35,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
1522,74.3,1863.8,True,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False
2252,20.3,20.3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
123,83.7,6096.9,False,True,True,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False
1949,74.15,811.8,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
2008,85.35,758.6,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
2161,69.55,222.3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
123,116.95,8594.4,False,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,True
2161,48.55,201.0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,True,False,False
1461,91.25,2483.65,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False
1035,60.15,2421.6,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
547,25.15,1327.15,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True
2130,19.0,105.5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
577,96.75,5238.9,False,False,True,False,True,False,True,True,True,False,False,True,False,False,True,True,False,True
2008,48.7,340.25,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False
1400,100.4,2936.25,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True
1918,81.9,1028.9,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1857,24.8,324.15,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True
1400,75.5,1893.95,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,True,False,True
1339,104.05,3416.85,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,False,False,True
2038,93.55,536.4,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
608,104.3,5278.15,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True
123,100.55,7325.1,False,True,True,False,False,False,True,True,True,False,True,False,True,False,True,True,False,True
2161,50.55,50.55,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1977,79.7,586.05,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1400,79.3,2427.1,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True
974,100.0,4211.55,True,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,True
1857,84.35,1302.65,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True
61,65.3,4759.75,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True
123,53.65,3784.0,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,True,True,False
638,19.35,1153.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
669,95.1,5064.85,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True
1247,73.95,2524.45,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1066,111.15,4507.15,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,False
2099,50.7,350.35,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
1796,102.25,1359.0,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,True,False,True
2161,54.35,54.35,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
1096,103.45,3994.45,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,False,True
791,39.7,1932.75,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False
2191,95.1,95.1,False,False,True,False,True,False,True,False,False,False,False,True,True,True,True,True,False,True
488,76.95,4543.95,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,True,True,False
1400,55.3,1530.6,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
1918,18.95,185.6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1643,19.6,422.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1461,55.65,1400.55,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2283,50.15,50.15,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
2191,42.6,72.4,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False
700,103.7,5036.3,False,False,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,True
1461,99.5,2369.05,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,False,False
426,69.4,4237.5,False,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,True
1522,104.25,2433.9,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True
1673,53.15,1183.2,False,True,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False
2222,19.65,68.35,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
882,75.2,3198.6,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False
1339,19.9,601.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1035,48.95,1880.85,False,False,True,True,False,False,False,True,True,False,True,True,False,False,True,False,False,False
1400,94.45,2653.65,False,False,True,False,True,False,True,False,False,False,False,True,True,True,True,True,False,True
1035,73.0,3001.2,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,True,False,True
1584,64.35,1558.65,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,True,True,True
943,55.55,2342.2,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False,True,False,False
1949,19.75,145.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
1188,91.2,3247.55,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,True,True,False
1796,89.45,1430.25,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False
1887,96.0,1062.1,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False
426,80.4,4981.15,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False
2130,20.2,123.65,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1826,20.5,290.55,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
1096,101.1,3744.05,False,False,True,False,True,False,True,False,False,True,False,True,True,True,True,False,False,True
761,85.2,3969.35,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True
2191,29.7,29.7,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
123,92.65,6733.0,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True
547,20.8,1212.25,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2252,49.25,49.25,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,True,True,False
1918,85.6,813.85,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True
2252,79.55,79.55,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1096,65.4,2498.4,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False
212,116.2,7752.3,False,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True
1278,74.9,2303.35,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,True,False,True
1826,49.1,679.55,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
151,115.65,7968.85,True,False,False,True,False,False,True,True,True,True,True,True,True,False,True,True,False,True
2099,93.5,362.2,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1035,20.0,833.55,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
1369,79.5,2180.55,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True
335,94.55,6078.75,False,True,False,True,False,False,True,True,True,True,True,False,False,False,True,True,True,True
1704,99.85,1776.95,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True
123,105.5,7544.0,False,True,True,False,True,False,True,True,False,True,False,True,True,False,False,True,False,True
1704,68.7,1416.2,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True
1857,50.75,688.2,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False
2252,89.3,89.3,False,False,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False
2130,24.25,96.05,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1949,79.8,1001.2,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True
974,101.85,4086.3,False,False,False,False,True,False,True,True,False,False,False,True,True,True,True,True,False,True
1977,78.5,874.2,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False
1857,94.65,1285.05,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,False
853,19.25,855.1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
151,98.3,6859.5,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,True,True,True
1127,101.4,3496.3,False,False,True,False,True,False,True,False,False,True,False,True,True,True,True,False,False,True
2191,78.8,78.8,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
1977,64.05,733.95,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
151,91.05,6293.75,False,True,False,False,False,True,False,True,True,True,True,True,True,False,False,True,True,True
2130,72.2,305.55,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1553,19.6,411.15,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False
577,54.65,3134.7,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
1369,50.05,1523.4,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False
182,80.7,5617.95,False,True,False,False,True,False,False,True,True,True,True,True,False,False,False,True,True,True
2161,24.45,86.6,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1522,75.5,2018.1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
2191,69.2,69.2,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2069,19.95,170.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2283,20.3,20.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2222,19.95,19.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
577,85.45,4874.7,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True
1339,90.8,3023.85,True,False,True,False,True,False,True,True,True,False,False,False,True,False,True,True,True,False
273,107.05,7142.5,True,False,True,True,False,False,True,True,False,True,False,True,True,True,False,True,False,True
1157,99.5,3762.0,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True
547,100.4,5749.8,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False,True,False,True
2222,45.45,141.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2130,69.6,131.65,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1949,29.4,221.9,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
396,67.25,4234.15,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,True,False,True
2283,19.75,19.75,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2069,83.15,446.05,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
304,105.2,6936.85,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,True,False,True
365,105.25,6823.4,False,True,True,False,True,False,True,False,True,False,True,True,True,False,True,True,False,True
2161,44.4,44.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2222,34.8,113.95,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2222,44.45,44.45,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1857,23.9,300.8,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1553,48.25,1293.8,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False
700,19.85,1039.45,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
123,109.5,7674.55,True,False,True,False,True,False,True,False,True,True,True,True,True,False,False,True,False,True
2222,25.25,25.25,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1035,39.3,1637.4,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
2161,36.45,93.7,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False
547,99.25,5846.65,True,False,False,True,False,False,True,True,True,False,False,True,True,False,False,True,True,False
243,76.75,5233.25,True,False,False,True,False,False,False,True,True,True,False,False,True,False,True,False,False,True
669,106.1,5769.75,True,False,True,False,False,False,True,True,True,True,False,True,True,False,False,True,False,False
123,91.95,6614.9,False,True,True,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True
304,20.35,1359.5,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False
1704,73.85,1284.2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True
2191,87.15,183.75,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
1857,83.2,1130.0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
730,39.9,2020.9,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False
1826,94.1,1215.6,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True
1553,85.9,2199.05,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,True,False
2069,68.65,261.25,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
2130,88.85,372.45,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True
2252,60.95,134.6,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True
1278,67.65,2339.3,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,True,False
2069,84.05,333.55,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True
1096,25.25,1006.9,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True
243,114.9,7843.55,False,True,False,False,False,False,True,True,True,True,True,True,True,False,False,True,False,True
1918,84.45,762.5,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True
457,39.3,2111.45,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
547,55.0,3092.65,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True
182,20.05,1360.25,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
212,72.45,4653.85,True,False,False,True,False,False,False,True,True,True,False,False,True,False,True,True,True,True
2099,19.85,64.55,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2252,20.2,34.75,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
2008,24.8,223.9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True
761,87.35,4473.0,False,False,True,False,True,False,True,False,True,True,True,False,False,False,True,False,False,True
2161,74.7,74.7,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True
1035,19.8,849.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1247,80.3,2483.05,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,True,False,False
2161,45.35,89.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1066,19.3,772.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1369,79.2,2497.2,False,True,False,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False
2161,24.3,100.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1492,83.8,1900.25,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,False
2191,69.5,69.5,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
853,45.55,2108.35,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
2191,77.0,237.75,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True
2038,86.25,770.5,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
608,104.75,5841.35,False,False,False,False,True,False,True,False,True,True,False,True,True,True,False,False,False,True
1643,20.05,417.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1887,95.2,930.4,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True
1096,76.5,2868.15,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True
1066,86.3,3266.0,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,True,False
2130,50.15,168.15,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False
1977,73.6,520.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
151,87.95,6365.35,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,True
1431,19.1,529.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2252,69.75,69.75,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
700,95.05,4888.7,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True
1734,25.4,399.6,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1977,33.9,298.45,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2283,45.6,45.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1826,20.1,318.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,25.75,1864.2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True
1949,30.25,368.85,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False
2099,76.05,231.8,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True
2252,71.0,71.0,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
2161,95.1,307.4,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False
1857,19.0,233.55,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
2008,79.85,797.25,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
2069,20.05,163.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1673,95.9,1777.9,False,False,True,True,False,False,True,False,False,True,False,True,True,True,True,False,False,False
1339,94.4,2838.7,False,False,True,False,True,False,True,True,True,False,False,True,False,False,True,True,True,True
669,20.05,1102.4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
577,101.9,5549.4,False,False,True,False,True,False,True,False,True,False,False,True,True,True,True,True,False,True
1035,70.45,2597.6,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2222,94.95,178.1,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False
1887,99.85,990.9,False,False,True,False,True,False,True,False,True,False,True,True,True,False,True,True,False,False
426,105.5,6205.5,True,False,True,True,False,False,True,True,True,False,True,True,True,True,False,True,False,False
1918,94.85,890.6,False,False,True,False,False,True,True,False,True,True,True,True,False,False,True,True,False,False
151,104.05,7413.55,False,True,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,True
791,75.2,3678.3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True
2161,95.15,196.9,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True
669,93.8,4750.95,False,False,True,False,False,False,True,True,False,True,False,True,False,True,True,True,False,True
2099,90.05,368.1,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
882,104.1,5135.15,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True
151,71.0,5012.1,True,False,True,False,False,False,False,True,True,False,True,True,False,True,True,True,False,False
2222,75.3,75.3,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
1278,64.2,2106.3,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False
123,19.95,1322.85,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
2191,63.6,155.65,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
608,86.4,4922.4,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,True
123,115.15,8349.45,False,True,False,False,False,False,True,True,True,True,True,True,True,False,True,True,False,True
2161,77.95,305.55,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1918,43.65,526.95,False,False,True,False,True,False,False,False,False,True,True,False,True,True,True,False,False,False
2191,68.5,68.5,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False
335,100.15,6283.3,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,True,True,False
2038,70.1,467.55,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False
761,47.85,2356.75,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1977,94.7,673.1,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,True,False,True
2283,20.65,20.65,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2008,95.35,660.9,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False
577,19.4,1061.6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
1127,99.75,4036.0,False,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True
791,98.25,4858.7,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True
2099,40.0,223.45,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False
212,26.0,1796.55,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1400,100.45,3096.9,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True
123,24.15,1776.45,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2161,45.95,45.95,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
123,109.15,7789.6,True,False,False,True,False,False,True,False,True,True,True,True,True,False,False,True,False,True
577,94.85,5000.2,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False
123,80.45,5886.85,False,True,True,False,False,False,False,True,False,True,True,True,True,False,False,True,True,False
882,20.55,945.7,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1673,100.45,1622.45,False,False,True,True,False,False,True,False,False,True,False,True,True,True,True,True,False,True
182,105.3,7299.65,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True
2008,59.65,638.95,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
1188,84.9,3067.2,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
1612,95.1,2326.05,False,False,True,False,True,False,True,True,False,False,False,True,True,True,False,True,False,False
2252,75.7,75.7,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
1308,91.7,2758.15,False,False,False,True,False,False,True,True,True,True,False,False,False,True,False,False,False,True
2222,68.95,119.75,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1461,105.95,2655.25,False,False,False,False,False,True,True,False,True,True,False,True,True,True,True,False,False,True
638,19.7,1140.05,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1977,44.65,472.25,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1400,95.0,2497.2,False,False,True,False,True,False,True,True,True,False,False,False,True,True,False,False,False,True
2161,67.75,116.65,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1584,69.45,1614.05,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
