customer_id,internet_service_Fiber optic,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes
8205-MQUGY,False,True,False,False,False,False,False
8970-ANWXO,False,False,False,False,True,True,True
9480-BQJEI,True,True,True,False,False,False,True
5394-SVGJV,True,False,False,False,True,True,True
9777-WJJPR,True,False,False,True,False,True,False
9283-LZQOH,True,False,False,False,False,False,False
7079-QRCBC,True,False,False,True,False,True,True
9495-SKLKD,True,False,True,True,False,False,True
6048-UWKAL,True,False,True,False,True,True,True
5469-CTCWN,True,True,True,False,False,True,True
9851-QXEEQ,True,False,True,True,False,True,True
6281-FKEWS,False,False,False,True,False,True,True
8898-KASCD,False,False,False,True,True,False,False
9242-TKFSV,False,True,True,True,True,True,True
9290-SHCMB,True,False,False,True,False,True,True
0743-HNPFG,False,True,True,False,True,False,True
2277-BKJKN,True,False,True,True,False,True,True
9809-IMGCQ,True,False,False,False,False,True,True
5208-HFSBT,False,False,True,False,True,False,False
5035-PGZXH,True,False,True,True,False,True,True
8695-WDYEA,False,True,False,False,False,False,False
6543-JXSOO,False,True,True,False,True,False,False
8016-ZMGMO,False,False,True,True,False,True,False
3254-YRILK,True,False,True,False,False,True,False
6416-YJTTB,True,True,False,True,False,False,False
4472-VESGY,True,True,True,True,False,False,True
3128-YOVTD,True,True,True,False,False,False,False
0529-ONKER,True,False,False,False,False,False,False
1728-CXQBE,True,False,True,True,False,False,True
7041-TXQJH,False,False,False,True,False,False,True
5724-BIDBU,False,True,False,False,False,False,False
0481-SUMCB,True,False,False,True,False,True,True
1769-GRUIK,True,False,False,False,False,False,False
5240-IJOQT,True,False,False,False,False,False,False
8819-WFGGJ,False,True,False,True,False,True,True
2811-POVEX,True,False,True,True,False,False,True
1092-GANHU,True,False,False,True,False,False,False
7898-PDWQE,False,True,True,True,True,False,True
9314-IJWSQ,True,False,False,False,False,True,False
0661-XEYAN,False,False,False,False,False,False,False
1921-KYSAY,False,False,False,True,True,False,True
6198-RTPMF,True,False,False,False,False,True,True
2924-KHUVI,True,True,False,False,False,True,True
7881-EVUAD,False,True,True,False,False,False,True
9207-ZPANB,False,True,True,True,True,False,False
5766-XQXMQ,False,True,True,True,False,False,True
9327-QSDED,False,False,False,False,False,False,False
1656-DRSMG,True,False,True,True,True,True,True
2984-AFWNC,True,False,True,False,False,True,True
8096-LOIST,False,False,False,False,False,False,True
3703-VAVCL,True,False,False,True,True,False,True
8519-QJGJD,True,False,False,True,False,False,False
7905-NJMXS,False,True,True,False,True,False,False
2882-WDTBA,False,True,True,True,True,True,False
2091-GPPIQ,False,False,True,False,True,True,True
6326-MTTXK,True,False,True,False,False,True,True
5071-FBJFS,False,True,False,False,False,False,False
2796-UUZZO,True,False,True,True,False,False,False
0330-IVZHA,True,False,False,False,False,False,False
3794-NFNCH,False,False,False,True,False,False,False
5193-QLVZB,True,False,True,True,False,True,True
2886-KEFUM,True,False,True,True,False,True,True
5522-NYKPB,True,False,False,False,True,True,False
4237-RLAQD,False,False,False,False,False,False,False
9957-YODKZ,True,False,False,True,False,False,False
2245-ADZFJ,False,False,True,False,True,True,True
7776-QGYJC,True,False,False,True,True,False,False
9651-GTSAQ,True,True,True,True,False,True,True
3186-BAXNB,True,False,True,False,True,True,False
4672-FOTSD,False,True,True,False,True,False,False
0637-YLETY,True,False,True,True,False,False,True
7338-ERIVA,False,True,False,False,True,True,False
1157-BQCUW,True,False,False,False,False,False,False
8259-NFJTV,False,True,False,False,True,False,False
3223-DWFIO,True,False,False,False,False,False,False
2660-EMUBI,True,False,False,False,False,True,True
6968-GMKPR,True,False,True,True,False,False,False
4751-ERMAN,False,False,True,True,False,True,True
1436-ZMJAN,False,False,False,True,False,True,True
3292-PBZEJ,True,False,True,True,True,True,True
0799-DDIHE,False,False,False,False,False,False,False
7675-OZCZG,False,False,False,False,False,False,False
5014-WUQMG,True,True,True,True,False,False,True
2003-CKLOR,True,False,True,True,False,True,True
0993-OSGPT,False,False,True,True,True,False,False
9254-RBFON,True,False,False,True,True,True,True
1205-WNWPJ,False,False,False,False,True,True,False
9391-EOYLI,True,False,False,False,False,False,True
7108-DGVUU,False,False,True,True,False,False,True
2782-JEEBU,False,False,True,False,True,False,False
5127-BZENZ,False,True,False,False,False,True,False
2720-FVBQP,False,False,False,False,False,False,False
9906-NHHVC,False,False,True,True,False,True,True
4522-XRWWI,False,True,False,False,True,True,True
3766-EJLFL,True,True,False,True,True,True,True
8152-UOBNY,True,False,True,False,True,True,True
7351-KYHQH,False,False,True,True,False,True,False
8387-MOJJT,True,False,False,False,False,True,False
2761-OCIAX,True,False,True,False,False,False,False
7321-VGNKU,True,False,False,False,False,False,False
5327-CNLUQ,True,True,True,True,False,True,False
5816-JMLGY,False,False,True,True,True,True,True
3068-OMWZA,True,False,False,True,False,True,False
2927-QRRQV,True,False,True,True,False,True,False
6032-KRXXO,True,False,False,False,False,True,True
7459-RRWQZ,False,True,False,False,False,False,True
6265-SXWBU,True,False,True,True,False,True,False
6374-NTQLP,True,True,False,True,True,True,True
4154-AQUGT,True,False,True,False,True,False,True
3584-WKTTW,True,True,False,True,True,True,True
3399-BMLVW,False,True,True,False,True,False,False
1971-DTCZB,False,True,True,True,True,True,True
3092-IGHWF,True,False,True,True,False,False,False
3813-DHBBB,False,True,True,False,True,False,True
4939-KYYPY,False,False,False,True,True,False,False
8017-LXHFA,True,False,True,False,False,True,True
5930-GBIWP,False,True,True,True,True,False,True
6022-KOUQO,False,False,False,False,True,False,False
6352-TWCAU,True,False,False,False,False,True,False
2361-UPSND,False,True,True,False,True,False,True
6035-RIIOM,True,False,True,False,False,True,True
2929-QNSRW,True,False,True,False,False,True,True
1262-OPMFY,True,False,False,True,False,False,False
9504-DSHWM,False,True,False,False,True,False,False
5035-BVCXS,True,False,True,False,False,False,False
6267-DCFFZ,True,False,True,False,False,True,False
3533-UVMOM,False,True,True,True,False,False,True
2439-LYPMQ,True,False,True,True,False,True,True
4248-QPAVC,True,True,False,True,False,False,False
1899-VXWXM,True,False,True,True,False,True,True
1478-VPOAD,False,False,False,False,False,False,False
9995-HOTOH,False,True,True,True,False,True,True
2988-PLAHS,False,False,False,True,False,True,True
4999-IEZLT,False,False,False,False,True,False,False
8883-ANODQ,True,False,True,True,False,False,False
4690-LLKUA,False,False,False,False,False,False,False
5980-BDHPY,False,True,True,True,True,True,True
9469-WEJBT,True,False,False,True,True,False,True
3331-HQDTW,True,True,True,True,False,True,True
9490-DFPMD,True,False,False,False,False,True,False
2581-VKIRT,False,True,True,False,True,False,False
5442-XSDCW,True,False,False,False,False,True,False
7426-WEIJX,True,True,False,False,False,False,False
2851-MMUTZ,False,False,True,False,True,False,False
3049-NDXFL,True,False,False,False,False,False,True
8580-AECUZ,True,False,False,False,False,True,False
3307-TLCUD,False,True,False,True,False,False,False
7963-GQRMY,False,False,False,False,False,False,False
8189-HBVRW,True,True,True,True,False,False,False
1228-FZFRV,True,True,False,True,False,True,True
3500-NSDOA,False,False,True,False,True,False,True
3761-FLYZI,True,False,True,True,False,True,True
2058-DCJBE,True,False,False,False,False,False,False
5364-XYIRR,True,False,False,False,False,True,True
4829-AUOAX,True,False,False,False,False,True,True
1219-NNDDO,True,False,False,False,False,False,False
9659-QEQSY,True,True,True,True,True,True,True
5405-ZMYXQ,True,False,False,False,False,False,False
5047-LHVLY,False,False,False,True,False,False,False
1442-OKRJE,True,True,True,True,False,True,True
4737-AQCPU,False,True,True,True,True,False,False
9158-VCTQB,True,True,True,True,True,True,True
6311-UEUME,True,False,False,False,False,True,False
0793-TWELN,True,True,False,False,False,False,False
1060-ENTOF,True,True,True,True,True,False,True
0999-QXNSA,False,False,False,False,False,False,False
9225-BZLNZ,False,True,True,True,False,True,True
4422-QVIJA,False,False,False,False,False,False,False
9365-SRSZE,True,False,False,False,False,False,False
6839-ITVZJ,False,False,True,False,True,False,False
0274-JKUJR,False,True,True,True,False,True,True
5740-YHGTW,True,True,True,False,False,True,False
1696-MZVAU,False,False,False,False,False,False,False
7359-WWYJV,True,True,True,True,True,True,True
0375-HVGXO,False,False,False,False,False,True,False
4906-ZHGPK,False,False,True,False,True,True,False
8593-WHYHV,True,False,False,False,False,False,True
3795-GWTRD,False,True,True,True,True,True,False
1298-PHBTI,True,False,True,False,True,False,False
6097-EQISJ,True,False,True,True,False,True,True
4423-YLHDV,True,True,False,True,False,True,True
8158-WPEZG,False,False,True,False,True,False,False
0107-YHINA,True,False,False,True,False,True,True
4918-FYJNT,True,False,True,True,True,False,False
0727-BNRLG,True,False,True,True,True,True,False
4854-CIDCF,True,False,False,True,False,False,False
8640-SDGKB,False,False,False,True,True,True,True
3280-MRDOF,False,False,False,True,True,True,False
6435-SRWBJ,True,False,False,True,True,False,False
6303-KFWSL,False,False,True,False,False,False,False
1702-CCFNJ,False,False,True,False,True,False,False
8932-CZHRQ,False,True,True,True,False,False,True
5515-RUGKN,False,False,False,False,False,False,True
2081-VEYEH,True,False,True,True,True,True,True
6407-UTSLV,True,False,True,False,False,True,False
4116-TZAQJ,True,True,False,False,False,False,False
9060-HJJRW,False,False,True,True,False,True,True
7398-SKNQZ,True,False,False,False,False,True,True
5935-FCCNB,True,False,False,False,False,True,True
1958-RNRKS,False,False,False,False,False,False,False
5136-RGMZO,False,False,True,False,True,True,False
8345-MVDYC,False,True,False,True,True,True,True
8226-BXGES,True,True,True,True,False,False,False
3877-JRJIP,False,False,False,False,False,True,False
8375-DKEBR,True,False,False,False,False,False,False
9705-IOVQQ,True,False,True,False,False,True,True
7511-YMXVQ,False,False,False,False,False,True,True
2040-XBAVJ,True,True,True,True,True,True,True
8887-IPQNC,False,False,False,False,False,False,False
8646-JCOMS,True,False,True,True,True,False,False
9804-ICWBG,True,False,False,False,False,False,False
0106-GHRQR,False,False,True,True,False,False,True
5318-IXUZF,True,False,True,False,False,True,False
8952-WCVCD,True,True,True,True,False,True,True
3963-RYFNS,True,True,True,True,True,True,True
3198-VELRD,True,False,False,False,False,False,True
1320-REHCS,True,False,True,True,True,True,True
4137-JOPHL,True,False,False,True,True,False,True
9436-ZBZCT,True,False,False,False,True,True,False
7801-CEDNV,False,True,False,False,False,False,False
2057-BOYKM,True,True,True,True,True,False,False
3658-QQJYD,False,True,True,False,False,True,True
1803-BGNBD,False,False,True,False,True,False,False
0134-XWXCE,False,False,False,True,True,True,True
6950-TWMYB,True,False,True,False,True,False,False
2511-MORQY,False,False,False,True,False,False,False
9470-XCCEM,True,False,True,False,False,True,False
6519-CFDBX,False,False,False,False,False,False,False
3902-MIVLE,False,True,False,True,True,False,True
0409-WTMPL,True,True,True,True,False,True,True
3669-WHAFY,True,True,True,True,True,True,True
3055-VTCGS,False,False,False,True,False,False,True
3144-KMTWZ,True,False,True,True,False,False,True
7279-BUYWN,True,True,True,True,False,True,True
7156-MHUGY,True,False,False,False,False,True,True
7198-GLXTC,True,False,False,False,False,True,False
5207-PLSTK,False,True,False,False,False,False,False
2307-FYNNL,True,True,False,True,True,True,True
2155-AMQRX,False,False,False,False,True,False,False
5091-HFAZW,True,True,True,False,False,True,False
2519-LBNQL,True,False,True,True,False,True,True
8623-ULFNQ,False,False,False,False,True,False,True
8380-PEFPE,True,False,False,False,False,False,False
1568-LJSZU,False,True,True,True,True,True,True
7530-HDYDS,True,False,True,True,True,False,False
7789-HKSBS,True,True,False,True,False,True,True
2586-CWXVV,False,False,True,False,False,False,False
3096-IZETN,True,False,False,False,False,False,True
2348-KCJLT,False,True,True,True,False,False,False
8401-EMUWF,False,True,True,False,False,True,False
5377-NDTOU,False,True,True,True,True,True,True
5922-ABDVO,True,False,False,True,False,False,True
2474-LCNUE,False,False,False,False,True,True,True
9172-ANCRX,True,True,False,False,False,True,True
6650-VJONK,False,False,False,False,False,False,False
2178-PMGCJ,True,False,False,False,False,False,False
7492-TAFJD,False,True,True,True,False,False,False
2773-MADBQ,False,True,True,True,True,False,True
7860-KSUGX,False,True,True,True,False,False,False
6910-HADCM,True,False,False,True,False,False,False
4816-LXZYW,True,False,True,False,False,False,False
9606-PBKBQ,True,False,False,False,False,False,True
5149-QYTTU,True,True,True,True,True,False,False
2070-XYMFH,True,False,False,True,False,False,False
2085-BOJKI,True,False,False,True,False,True,True
0817-HSUSE,False,False,False,True,True,True,True
5663-QBGIS,True,False,True,False,False,True,True
4450-MDZFX,True,False,False,False,False,False,False
6701-DHKWQ,False,False,True,True,True,True,False
7554-AKDQF,False,False,False,False,False,False,False
3536-IQCTX,True,False,False,False,False,False,True
4911-BANWH,True,False,False,False,False,True,False
8496-EJAUI,True,False,True,False,False,False,False
5423-BHIXO,False,False,True,False,False,False,False
6908-VVYHM,True,False,True,False,False,False,True
2959-EEXWB,False,True,False,False,False,True,True
3030-YDNRM,True,False,False,False,False,False,False
3402-XRIUO,False,True,True,False,True,False,False
3132-TVFDZ,False,False,False,False,False,True,True
8286-AFUYI,False,True,False,False,False,False,False
8080-DDEMJ,False,False,False,False,False,False,False
8356-WUAOJ,False,False,False,False,False,False,False
6365-MTGZX,True,False,False,False,True,True,True
8058-DMYRU,True,False,True,False,False,False,True
6990-YNRIO,True,True,False,True,True,True,True
6959-GQEGV,False,True,False,True,False,True,True
1265-HVPZB,False,True,True,True,False,True,False
4115-UMJFQ,False,False,True,True,False,False,False
0621-TWIEM,False,False,False,False,False,False,False
3537-RYBHH,False,True,True,True,False,False,False
2485-ITVKB,False,False,False,False,False,False,True
3669-OYSJI,False,False,False,False,False,False,False
1612-EOHDH,False,False,False,False,False,False,False
6702-OHFWR,False,False,True,True,False,False,True
4510-PYUSH,False,True,True,False,False,False,False
9359-JANWS,False,True,False,True,True,False,False
7517-SAWMO,True,True,False,False,False,False,False
4143-HHPMK,True,False,True,False,False,False,True
7054-LGEQW,False,False,False,False,False,False,False
0523-VNGTF,False,False,True,True,True,True,False
7105-MXJLL,False,False,False,True,False,False,True
7064-FRRSW,True,False,True,False,False,True,True
7940-UQQUG,True,True,False,False,True,True,True
0923-PNFUB,True,False,True,False,False,True,False
3961-SXAXY,False,False,False,False,False,False,False
3566-HJGPK,False,False,False,False,False,False,False
3062-ICYZQ,True,True,True,False,False,False,True
0973-KYVNF,False,True,True,True,False,True,False
5129-HHMZC,False,True,True,False,True,True,True
9637-CDTKZ,True,True,True,True,True,True,True
3946-JEWRQ,True,False,False,False,False,True,True
7873-CVMAW,False,True,True,True,True,True,True
3494-JCHRQ,True,False,False,False,False,False,False
6474-FVJLC,True,False,False,False,False,False,True
4524-QCSSM,False,True,True,False,False,False,True
5832-EXGTT,False,True,False,False,False,False,True
8840-DQLGN,True,True,True,False,True,True,False
2039-JONDJ,False,True,True,False,False,False,False
7217-JYHOQ,False,True,True,False,True,False,True
6695-FRVEC,False,True,False,True,True,False,False
4547-LYTDD,True,False,False,False,False,False,False
9894-QMIMJ,False,False,True,True,False,False,False
8069-YQQAJ,False,False,True,False,False,False,False
4193-ORFCL,False,False,False,False,False,False,False
1636-NTNCO,False,False,True,False,False,True,True
3466-WAESX,False,True,True,False,False,False,True
9281-PKKZE,False,False,False,False,False,True,True
3638-VBZTA,False,True,True,False,True,True,True
7459-IMVYU,False,True,True,True,True,False,False
7776-QWNFX,False,False,True,False,False,False,False
6689-TCZHQ,True,False,False,False,False,False,True
8563-OYMQY,True,False,True,True,False,False,True
1951-IEYXM,False,True,True,True,True,True,True
3318-NMQXL,True,False,False,False,False,True,True
3143-ILDAL,True,False,True,False,True,False,True
2361-FJWNO,False,False,True,False,True,False,False
2272-UOINI,False,True,True,False,True,True,True
6637-KYRCV,False,False,True,False,False,False,False
5668-MEISB,True,True,True,True,True,True,False
7188-CBBBA,True,False,True,True,False,True,False
5356-CSVSQ,False,False,False,False,True,True,False
3221-CJMSG,False,False,False,False,True,False,False
4720-VSTSI,True,False,True,True,False,False,False
3219-JQRSL,False,True,True,True,True,True,True
2801-NISEI,False,True,False,False,True,False,False
3946-MHCZW,False,False,False,True,False,False,False
6732-VAILE,False,False,True,True,True,True,True
8201-AAXCB,False,False,False,False,False,True,False
1845-CSBRZ,True,False,False,False,False,True,False
2123-VSCOT,False,False,False,True,True,True,False
6651-AZVTJ,True,False,False,True,False,True,True
4566-GOLUK,True,False,False,True,True,True,True
2018-QKYGT,True,False,False,False,False,False,True
7409-JURKQ,True,False,True,True,True,True,True
4587-NUKOX,True,True,True,False,False,False,False
2239-CGBUZ,False,True,True,False,True,False,False
4890-VMUAV,False,True,True,True,True,False,False
9261-WDCAF,False,False,False,False,False,False,True
7442-YGZFK,False,False,False,False,False,False,False
0420-BWTPW,False,False,False,False,False,False,False
7449-HVPIV,True,False,False,True,False,True,False
5504-WSIUR,True,False,True,True,True,False,False
8183-ONMXC,True,False,False,False,False,False,True
8466-PZBLH,True,True,False,False,True,True,True
9614-RMGHA,True,False,True,False,False,True,False
8735-IJJEG,False,False,False,True,False,False,False
0564-MUUQK,True,False,False,True,True,False,True
5054-IEXZT,True,False,True,False,False,False,False
5834-ASPWA,True,False,False,False,False,False,False
0701-RFGFI,True,False,False,False,False,True,True
0019-EFAEP,True,True,True,True,False,True,False
5619-PTMIK,False,True,False,False,False,False,False
3737-XBQDD,True,False,True,True,False,False,False
5882-CMAZQ,False,False,True,False,True,False,False
5846-QFDFI,True,False,True,True,True,False,False
4445-KWOKW,False,True,True,False,False,False,False
3511-APPBJ,True,True,False,True,False,True,True
7967-HYCDE,True,False,False,False,False,False,False
2430-RRYUW,False,True,True,False,False,False,False
3948-XHGNA,False,True,False,False,False,False,False
3723-BFBGR,False,False,True,False,False,False,False
0565-IYCGT,False,True,True,True,True,False,True
5447-WZAFP,True,False,True,True,False,True,True
5110-CHOPY,False,True,False,True,False,True,True
5445-UTODQ,True,False,False,False,False,True,False
7892-QVYKW,True,False,False,False,False,False,True
9675-ICXCT,False,True,False,True,True,True,True
1024-VRZHF,True,False,False,False,False,False,False
9497-QCMMS,True,False,False,False,False,True,True
5692-ICXLW,True,False,True,False,False,True,False
0602-DDUML,False,False,True,True,True,True,False
1960-UYCNN,True,False,True,True,False,False,True
0348-SDKOL,True,False,False,True,True,True,True
7336-RLLRH,False,True,False,False,True,True,True
4373-MAVJG,True,False,True,False,False,False,True
8901-HJXTF,False,False,True,False,False,False,False
7710-JSYOA,True,False,True,False,True,False,True
5419-KLXBN,True,False,True,True,False,True,False
3424-NMNBO,True,True,True,True,False,True,True
9885-MFVSU,False,True,False,False,True,True,False
4514-GFCFI,True,False,False,False,False,True,False
0607-MVMGC,False,False,True,True,False,True,True
3365-SAIGS,True,False,True,False,False,True,False
9828-AOQLM,False,False,False,False,False,False,False
8000-REIQB,True,False,False,False,False,False,False
9993-LHIEB,False,True,False,True,True,False,True
0266-CLZKZ,True,False,False,True,True,True,True
7615-ESMYF,False,False,False,False,False,True,True
3858-VOBET,True,False,False,False,False,False,False
7020-OZKXZ,True,False,False,True,False,False,False
0017-DINOC,False,True,False,False,True,True,False
1447-PJGGA,True,False,False,True,False,True,True
8565-CLBZW,True,False,False,True,False,True,False
9139-WQQDY,True,False,True,False,False,True,True
0224-HJAPT,False,False,False,False,False,False,False
8086-OVPWV,True,False,False,False,False,False,True
9430-FRQOC,True,False,False,True,True,False,False
7639-OPLNG,False,True,True,True,True,True,False
3074-GQWYX,True,False,False,False,False,False,False
1492-QGCLU,False,True,False,True,True,True,True
6845-RGTYS,True,True,True,True,False,True,False
4418-LZMSV,False,False,True,True,True,False,False
5155-AZQPB,False,False,False,False,False,False,False
8861-HGGKB,True,False,False,False,False,False,True
7065-YUNRY,False,False,False,False,False,False,False
7694-VLBWQ,True,False,True,True,False,True,True
2546-KZAAT,False,True,True,False,False,True,True
0181-RITDD,True,True,True,True,True,True,True
5989-PGKJB,True,False,True,False,False,False,True
4795-KTRTH,True,False,True,False,False,False,False
8272-ONJLV,True,False,False,True,False,True,True
1488-PBLJN,True,True,True,True,True,True,True
0308-GIQJT,True,False,True,False,True,True,True
6481-OGDOO,True,True,True,False,False,False,True
3090-LETTY,False,True,True,False,False,False,False
5349-AZPEW,False,False,False,False,False,False,False
3753-TSEMP,True,False,False,False,False,True,True
9720-JJJOR,False,True,True,True,False,False,False
8100-HZZLJ,False,True,True,False,False,False,True
8775-ERLNB,True,False,False,False,False,False,False
8309-IEYJD,True,False,False,False,False,False,False
9172-JITSM,True,False,False,False,False,True,True
6298-QDFNH,True,False,True,False,False,False,False
7398-HPYZQ,False,True,True,True,True,True,True
7361-YPXFS,False,False,True,True,True,False,False
6557-BZXLQ,True,False,False,False,False,False,False
7519-JTWQH,True,False,True,True,True,True,True
2538-OIMXF,False,False,False,False,False,False,False
8543-MSDMF,False,True,False,True,False,True,True
9961-JBNMK,True,False,False,True,False,True,True
1170-SASML,True,False,True,True,False,False,False
4872-JCVCA,False,True,True,True,True,False,False
2038-LLMLM,True,False,False,True,True,True,True
6173-ITPWD,True,False,True,True,False,False,False
9734-UYXQI,False,False,False,False,False,False,False
1216-BGTSP,True,True,False,True,True,True,True
4138-NAXED,True,False,True,False,False,False,False
2189-UXTKY,False,True,False,False,True,True,True
0744-BIKKF,False,True,True,True,True,True,True
7483-IQWIB,True,False,True,True,False,True,False
5248-KWLAR,False,True,True,True,True,True,True
4958-GZWIY,False,False,False,True,False,False,False
7833-PKIHD,False,True,False,False,True,True,True
5153-RTHKF,True,False,False,False,False,True,False
4832-VRBMR,True,False,True,True,False,True,True
9079-LWTFD,True,True,True,False,True,True,False
6356-ELRKD,True,True,False,False,False,True,True
8624-GIOUT,False,True,True,False,False,False,False
3392-EHMNK,True,False,True,False,True,True,False
6179-GJPSO,True,True,True,False,True,True,True
7901-TBKJX,True,False,False,True,False,True,True
7228-PAQPD,False,False,False,False,True,False,True
3177-LASXD,True,False,False,False,False,False,False
7746-QYVCO,False,True,True,False,False,False,False
5804-HYIEZ,True,True,True,False,False,True,True
9919-FZDED,False,True,True,True,False,True,True
5934-TSSAU,True,False,False,True,False,False,False
1084-UQCHV,True,False,False,False,False,False,False
8290-YWKHZ,True,False,False,False,False,True,True
2955-BJZHG,True,False,False,False,False,True,False
3806-DXQOM,False,True,True,False,False,False,False
6784-XYJAE,False,False,False,True,False,False,False
3933-DQPWX,False,False,True,True,True,False,False
6661-EIPZC,False,False,False,False,True,False,False
2251-PYLPB,False,True,True,True,True,False,True
9300-RENDD,True,False,False,False,False,True,False
8087-LGYHQ,True,False,False,True,False,True,True
4137-BTIKL,True,True,False,False,False,False,True
2190-BCXEC,True,False,False,False,True,False,False
6227-FBDXH,True,False,False,True,False,True,True
2153-MREFK,True,True,False,True,True,False,True
2911-WDXMV,True,False,False,True,False,False,False
7206-PQBBZ,True,False,False,False,False,False,False
3106-ULWFW,True,False,False,False,False,False,True
0925-VYDLG,True,False,False,False,False,False,False
4547-FZJWE,False,True,False,False,False,False,True
7422-WNBTY,True,False,True,True,False,False,True
0842-IWYCP,False,False,False,False,False,False,False
8383-SGHJU,False,True,False,False,True,False,False
7607-QKKTJ,True,False,True,True,False,False,True
7707-PYBBH,False,True,True,False,True,False,False
8984-HPEMB,True,True,True,True,True,True,True
4349-GFQHK,False,False,False,True,False,False,False
4139-DETXS,False,True,True,True,True,True,True
9779-DPNEJ,True,False,False,False,False,False,True
4123-FCVCB,False,False,False,False,True,True,True
8819-IMISP,True,False,True,False,False,False,False
7802-EFKNY,False,False,False,False,False,False,False
8311-UEUAB,False,True,False,False,False,True,True
5858-EAFCZ,False,False,False,False,False,False,False
8035-BUYVG,False,True,True,True,False,False,False
1163-ONYEY,False,True,True,True,False,True,False
9787-XVQIU,True,False,False,False,False,False,False
8945-MUQUF,True,True,True,False,False,True,False
5656-MJEFC,False,True,False,True,True,True,False
8051-HJRLT,True,False,False,False,False,False,False
4010-YLMVT,True,True,True,False,False,True,True
1379-FRVEB,True,False,True,False,False,True,False
6288-CHQJB,False,True,False,True,True,False,True
8160-HOWOX,False,False,False,False,False,True,True
3023-GFLBR,True,False,False,False,False,False,True
4223-BKEOR,False,True,False,True,False,False,True
4079-VTGLK,False,False,False,True,False,True,True
1763-WQFUK,False,False,False,False,True,False,False
1391-UBDAR,True,False,False,True,False,False,False
8894-JVDCV,True,True,True,True,True,True,True
2014-MKGMH,True,False,False,True,False,True,True
5628-FCGYG,True,False,False,False,False,False,True
0248-IPDFW,False,False,False,False,False,False,False
7978-DKUQH,True,False,False,True,False,False,False
0524-IAVZO,True,False,False,False,False,False,True
2737-YNGYW,True,False,False,False,False,False,True
1784-EZDKJ,True,False,True,True,False,True,True
9297-FVVDH,False,True,False,True,True,True,True
7101-HRBLJ,False,True,True,True,True,True,True
5159-YFPKQ,True,False,False,True,False,False,False
6635-CPNUN,True,False,True,True,False,True,False
4021-RQSNY,True,False,False,True,False,True,True
5453-YBTWV,True,True,True,True,True,True,False
2931-VUVJN,True,True,True,True,True,False,False
9061-TIHDA,True,False,False,False,False,True,True
8699-ASUFO,True,False,False,False,False,False,False
6418-PIQSP,False,True,False,True,True,True,True
8220-OCUFY,False,True,False,True,True,False,False
3995-WFCSM,False,False,False,True,False,False,True
1895-QTKDO,False,False,False,False,False,False,False
2038-OEQZH,True,False,False,True,False,False,True
7927-AUXBZ,True,False,False,False,True,True,False
2878-RMWXY,True,True,True,True,False,False,True
7375-WMVMT,True,False,True,True,True,False,True
1136-XGEQU,False,False,True,True,True,True,True
2530-FMFXO,True,False,False,True,True,True,True
6844-DZKRF,False,False,False,False,True,False,False
4695-WJZUE,True,False,False,True,False,False,True
7619-ODSGN,False,True,False,False,False,False,False
8879-XUAHX,True,True,True,True,True,True,True
3689-MOZGR,False,False,False,False,True,False,False
5003-XZWWO,False,False,True,True,True,True,True
3988-RQIXO,True,False,False,False,False,True,True
7622-FWGEW,False,True,True,True,True,True,True
2514-GINMM,True,False,False,False,False,True,False
8548-AWOFC,False,False,False,False,True,False,True
9798-DRYDS,False,False,False,True,True,False,False
6296-DDOOR,False,False,True,False,False,True,False
7951-VRDVK,False,True,True,True,True,True,True
5931-FLJJF,True,False,False,False,False,False,False
4815-YOSUK,True,True,True,True,True,False,True
2659-VXMWZ,True,True,True,True,False,True,True
0380-NEAVX,True,False,True,True,False,True,True
3207-OYBWH,True,False,True,True,False,False,True
4285-GYRQC,True,False,False,True,False,True,False
7216-EWTRS,True,False,False,True,False,True,True
7036-TYDEC,True,False,False,True,True,True,True
5802-ADBRC,True,True,False,True,False,True,True
8337-MSSXB,True,False,True,False,False,False,True
4312-GVYNH,False,True,False,True,True,False,True
8495-LJDFO,True,True,False,True,True,True,True
0839-JTCUD,False,True,True,True,True,True,True
5494-WOZRZ,False,True,False,True,True,True,True
1302-UHBDD,True,False,False,False,False,True,True
2234-EOFPT,False,True,True,False,True,True,True
8619-IJNDK,False,True,True,True,True,False,False
8378-LKJAF,True,False,False,True,False,True,True
8182-BJDSI,True,False,True,False,False,False,True
2528-HFYZX,True,False,True,False,False,False,False
1153-GNOLC,False,False,True,False,False,True,False
3298-QEICA,False,True,False,False,True,False,False
3597-YASZG,True,False,True,False,True,True,True
3496-LFSZU,True,False,False,False,False,False,False
2482-CZGBB,True,False,False,False,False,False,False
8097-VBQTZ,False,True,True,False,True,True,False
4500-HKANN,False,False,True,False,True,False,False
9917-KWRBE,False,True,True,True,False,True,False
3420-ZDBMA,True,False,False,False,False,False,False
2212-LYASK,False,False,True,True,False,False,True
1393-IMKZG,True,False,False,False,True,True,True
8069-RHUXK,False,True,False,False,True,False,False
3398-GCPMU,False,True,True,True,True,True,True
1013-QCWAM,True,False,True,False,False,True,True
0866-QLSIR,False,True,True,False,True,False,False
6050-FFXES,True,False,False,True,True,True,True
7181-BQYBV,True,True,False,True,False,True,True
9554-DFKIC,False,True,False,False,False,False,False
5527-ACHSO,False,False,False,False,True,True,True
