customer_id,multiple_lines_Yes
8039-ACLPL,False
9885-AIBVB,True
1934-MKPXS,False
2592-YKDIF,False
2272-JKMSI,True
0471-LVHGK,True
9518-RWHZL,True
8714-CTZJW,False
3569-EDBPQ,True
3131-NWVFJ,False
7521-YXVZY,False
5419-CONWX,False
2373-NTKOD,False
1970-KKFWL,True
6960-HVYXR,True
9337-SRRNI,True
5678-VFNEQ,True
5977-CKHON,True
7024-OHCCK,True
2692-BUCFV,False
7861-UVUFT,False
1830-GGFNM,True
5302-BDJNT,True
5223-UZAVK,False
5651-WYIPH,False
9350-VLHMB,True
3498-LZGQZ,False
8785-CJSHH,True
5357-TZHPP,True
3870-SPZSI,True
0680-DFNNY,True
7560-QRBXH,False
7077-XJMET,False
8752-GHJFU,True
6896-SRVYQ,False
7767-UXAGJ,True
4652-ODEVH,True
6510-UPNKS,True
6718-BDGHG,True
9046-DQMTP,False
6439-LAJXL,False
1571-SAVHK,True
9052-VKDUW,True
9546-CQJSU,True
1666-JZPZT,True
5777-KJIRB,False
0506-LVNGN,False
7677-SJJJK,False
2480-EJWYP,True
3253-HKOKL,False
7055-HNEOJ,False
5514-YQENT,False
3211-AAPKX,True
8445-DNBAE,True
2951-QOQTK,True
2958-NHPPS,False
6806-YDEUL,False
1735-XMJVH,False
6890-PFRQX,True
5899-OUVKV,False
8681-ICONS,False
1621-YNCJH,True
3473-XIIIT,True
6362-QHAFM,True
7893-IXHRQ,False
3070-BDOQC,False
2952-QAYZF,True
6234-PFPXL,True
9824-QCJPK,False
4763-PGDPO,False
4283-IVYCI,False
1866-OBPNR,False
8205-MQUGY,False
8970-ANWXO,True
9480-BQJEI,True
5394-SVGJV,True
6979-TNDEU,False
9777-WJJPR,True
9283-LZQOH,True
7079-QRCBC,True
9495-SKLKD,True
6048-UWKAL,True
5067-DGXLL,False
5469-CTCWN,True
9851-QXEEQ,True
9290-SHCMB,False
0743-HNPFG,False
2277-BKJKN,False
9809-IMGCQ,True
5208-HFSBT,False
5035-PGZXH,True
8695-WDYEA,False
6543-JXSOO,False
8016-ZMGMO,True
8605-ITULD,False
3254-YRILK,True
6416-YJTTB,False
2667-WYLWJ,False
4472-VESGY,True
3195-TQDZX,False
3128-YOVTD,False
0529-ONKER,True
1728-CXQBE,True
5014-GSOUQ,False
5724-BIDBU,True
0481-SUMCB,True
1769-GRUIK,False
5240-IJOQT,True
7427-AUFPY,False
2811-POVEX,False
1092-GANHU,False
7898-PDWQE,True
9972-EWRJS,False
9314-IJWSQ,True
5799-JRCZO,False
1921-KYSAY,True
6198-RTPMF,True
2924-KHUVI,True
1925-GMVBW,False
6184-DYUOB,False
9207-ZPANB,True
5766-XQXMQ,False
9327-QSDED,False
1656-DRSMG,True
3012-VFFMN,False
2984-AFWNC,False
0640-YJTPY,False
8096-LOIST,False
9764-REAFF,False
3703-VAVCL,False
7107-UBYKY,True
4881-GQJTW,False
8519-QJGJD,False
7876-DNYAP,False
7905-NJMXS,True
2882-WDTBA,False
2091-GPPIQ,True
6326-MTTXK,True
5071-FBJFS,False
2796-UUZZO,False
2429-AYKKO,False
9798-OPFEM,False
0330-IVZHA,False
3794-NFNCH,False
5193-QLVZB,True
7114-AEOZE,False
2886-KEFUM,True
5522-NYKPB,False
4237-RLAQD,False
9957-YODKZ,True
6518-KZXCB,True
2245-ADZFJ,True
7776-QGYJC,False
9313-QOLTZ,False
9651-GTSAQ,False
3186-BAXNB,False
4672-FOTSD,True
0637-YLETY,True
9818-XQCUV,False
1157-BQCUW,True
3223-DWFIO,False
2660-EMUBI,True
6968-GMKPR,False
4751-ERMAN,False
1436-ZMJAN,False
3292-PBZEJ,True
0799-DDIHE,False
3070-FNFZQ,False
2812-SFXMJ,False
7675-OZCZG,False
5014-WUQMG,False
5312-TSZVC,False
2003-CKLOR,False
0993-OSGPT,False
9254-RBFON,False
1205-WNWPJ,False
9391-EOYLI,False
7108-DGVUU,True
5127-BZENZ,True
2720-FVBQP,True
4522-XRWWI,True
3766-EJLFL,True
5939-SXWHM,True
8152-UOBNY,True
7351-KYHQH,False
7643-RCHXS,False
8246-SHFGA,False
8387-MOJJT,False
0620-XEFWH,False
6485-QXWWE,True
2761-OCIAX,False
7321-VGNKU,False
5327-CNLUQ,True
7552-KEYGT,False
5816-JMLGY,False
3068-OMWZA,True
2927-QRRQV,True
6032-KRXXO,False
7459-RRWQZ,True
6265-SXWBU,True
7941-RCJOW,False
6374-NTQLP,False
4154-AQUGT,False
2387-KDZQY,False
3584-WKTTW,True
3399-BMLVW,False
1971-DTCZB,True
3092-IGHWF,True
3374-PZLXD,False
2812-REYAT,False
6518-PPLMZ,False
4939-KYYPY,True
8017-LXHFA,False
5930-GBIWP,True
6352-TWCAU,True
2361-UPSND,False
6035-RIIOM,True
2929-QNSRW,True
1262-OPMFY,False
9504-DSHWM,True
5035-BVCXS,False
6267-DCFFZ,True
3533-UVMOM,False
2439-LYPMQ,True
4248-QPAVC,True
1899-VXWXM,True
1478-VPOAD,False
2988-PLAHS,False
1371-OJCEK,True
8883-ANODQ,True
4690-LLKUA,False
2351-RRBUE,False
5980-BDHPY,True
1498-DQNRX,False
9469-WEJBT,False
3331-HQDTW,True
9490-DFPMD,True
2581-VKIRT,True
5442-XSDCW,False
7426-WEIJX,True
2851-MMUTZ,False
3049-NDXFL,True
8580-AECUZ,False
6625-FLENO,False
2967-MXRAV,False
7963-GQRMY,False
8189-HBVRW,True
4163-KIUHY,True
1228-FZFRV,True
3500-NSDOA,True
1171-TYKUR,True
3761-FLYZI,True
2058-DCJBE,False
5364-XYIRR,True
4829-AUOAX,True
1219-NNDDO,True
8388-DMKAE,False
4403-BWPAY,True
9659-QEQSY,True
5405-ZMYXQ,True
5047-LHVLY,False
1442-OKRJE,False
4737-AQCPU,True
9158-VCTQB,True
2808-CHTDM,True
6311-UEUME,False
0793-TWELN,True
3283-WCWXT,True
1060-ENTOF,True
0999-QXNSA,False
5451-MHQOF,True
4836-WNFNO,True
9225-BZLNZ,True
0354-VXMJC,False
4422-QVIJA,True
9365-SRSZE,False
6839-ITVZJ,True
8332-OSJDW,True
4735-BJKOU,False
5740-YHGTW,True
8917-SZTTJ,False
7359-WWYJV,True
4906-ZHGPK,True
8593-WHYHV,True
3795-GWTRD,False
1298-PHBTI,True
6223-DHJGV,False
6961-MJKBO,False
6097-EQISJ,True
4423-YLHDV,True
0107-YHINA,True
4918-FYJNT,True
0727-BNRLG,True
4854-CIDCF,False
8640-SDGKB,False
3280-MRDOF,True
6435-SRWBJ,True
9964-WBQDJ,True
6303-KFWSL,True
1702-CCFNJ,True
8932-CZHRQ,True
0386-CWRGM,False
5515-RUGKN,False
0404-AHASP,False
7279-NMVJC,False
2081-VEYEH,False
6407-UTSLV,False
4116-TZAQJ,False
2587-YNLES,False
7398-SKNQZ,True
5935-FCCNB,True
1958-RNRKS,True
5136-RGMZO,True
8345-MVDYC,False
8226-BXGES,True
3877-JRJIP,True
8375-DKEBR,False
9705-IOVQQ,True
1015-OWJKI,False
2040-XBAVJ,True
7551-JOHTI,False
8887-IPQNC,False
8646-JCOMS,True
9804-ICWBG,False
1222-KJNZD,False
0106-GHRQR,True
5318-IXUZF,False
3768-VHXQO,True
8952-WCVCD,False
2418-TPEUN,False
3963-RYFNS,True
3198-VELRD,True
8540-ZQGEA,False
1320-REHCS,True
4137-JOPHL,False
9436-ZBZCT,True
7801-CEDNV,False
2057-BOYKM,True
3658-QQJYD,False
1803-BGNBD,False
0134-XWXCE,False
6950-TWMYB,False
5848-FHRFC,False
2243-FNMMI,False
2511-MORQY,True
5356-KZCKT,True
9470-XCCEM,True
6519-CFDBX,False
3902-MIVLE,True
0409-WTMPL,True
8763-KIAFH,False
3669-WHAFY,True
3055-VTCGS,False
3144-KMTWZ,True
7279-BUYWN,True
7156-MHUGY,False
7198-GLXTC,False
2007-QVGAW,False
5207-PLSTK,False
2307-FYNNL,True
5605-XNWEN,True
2155-AMQRX,True
6181-AXXYF,True
5091-HFAZW,False
0516-VRYBW,False
2519-LBNQL,True
8623-ULFNQ,True
8380-PEFPE,False
5687-DKDTV,False
1568-LJSZU,True
7530-HDYDS,False
7789-HKSBS,True
7416-CKTEP,False
3096-IZETN,False
2348-KCJLT,False
8401-EMUWF,True
4193-IBKSW,True
5377-NDTOU,True
5922-ABDVO,True
2474-LCNUE,True
0839-QNXME,False
3506-OVLKD,True
9172-ANCRX,True
6650-VJONK,False
2178-PMGCJ,False
6016-LVTJQ,False
7860-KSUGX,True
8966-KZXXA,True
6910-HADCM,False
4816-LXZYW,True
9606-PBKBQ,True
5149-QYTTU,True
2070-XYMFH,True
2085-BOJKI,False
0817-HSUSE,False
5442-PPTJY,False
1927-QEWMY,False
1663-MHLHE,False
5663-QBGIS,True
4450-MDZFX,True
7554-AKDQF,False
3536-IQCTX,True
4911-BANWH,True
8496-EJAUI,False
0794-YVSGE,False
5423-BHIXO,True
6908-VVYHM,True
1839-UMACK,True
3030-YDNRM,True
7321-KKSDU,False
3402-XRIUO,True
8286-AFUYI,False
8080-DDEMJ,False
8356-WUAOJ,False
6365-MTGZX,False
1349-WXNGG,False
8058-DMYRU,True
9350-ZXYJC,True
6990-YNRIO,True
8958-JPTRR,True
6959-GQEGV,False
3173-WSSUE,False
1265-HVPZB,False
7369-TRPFD,False
1098-KFQEC,False
7190-XHTWJ,False
0621-TWIEM,False
3537-RYBHH,True
3669-OYSJI,False
1612-EOHDH,False
5296-BFCYD,False
4510-PYUSH,False
9359-JANWS,False
7517-SAWMO,False
4143-HHPMK,False
3279-DYZQM,False
7054-LGEQW,False
9575-IWCAZ,True
7105-MXJLL,False
7064-FRRSW,True
7940-UQQUG,True
0923-PNFUB,False
3961-SXAXY,False
7010-BRBUU,True
3566-HJGPK,False
3062-ICYZQ,True
9938-PRCVK,False
0973-KYVNF,False
5129-HHMZC,True
9637-CDTKZ,True
3946-JEWRQ,True
7873-CVMAW,True
0463-WZZKO,False
3494-JCHRQ,False
6474-FVJLC,True
5832-EXGTT,False
8840-DQLGN,True
2039-JONDJ,False
7217-JYHOQ,False
6695-FRVEC,False
4547-LYTDD,True
9894-QMIMJ,False
6770-XUAGN,False
4193-ORFCL,False
3466-WAESX,True
3638-VBZTA,True
7459-IMVYU,True
7776-QWNFX,False
6689-TCZHQ,False
8563-OYMQY,False
0754-EEBDC,False
5777-ZPQNC,False
1951-IEYXM,True
3318-NMQXL,False
3143-ILDAL,True
1022-RKXDR,True
2272-UOINI,False
8232-UTFOZ,False
3750-YHRYO,False
5668-MEISB,True
0129-QMPDR,False
7188-CBBBA,True
5356-CSVSQ,True
3221-CJMSG,False
4720-VSTSI,True
3219-JQRSL,True
2801-NISEI,False
3946-MHCZW,False
4623-ZKHLY,False
6732-VAILE,True
8201-AAXCB,True
7696-CFTAT,False
1845-CSBRZ,True
2123-VSCOT,True
6651-AZVTJ,True
4566-GOLUK,True
2484-DGXPZ,False
2018-QKYGT,False
2792-VPPET,False
7409-JURKQ,True
3247-MHJKM,False
1964-SVLEA,False
4587-NUKOX,False
7297-DVYGA,False
2239-CGBUZ,False
0854-UYHZD,False
7243-LCGGZ,False
8267-KFGYD,False
4890-VMUAV,True
9261-WDCAF,False
3764-MNMOI,False
7442-YGZFK,True
8229-BUJHX,False
7449-HVPIV,True
5504-WSIUR,True
8183-ONMXC,False
8466-PZBLH,True
9614-RMGHA,True
8735-IJJEG,False
0564-MUUQK,True
5054-IEXZT,False
5834-ASPWA,True
0701-RFGFI,True
0019-EFAEP,True
5619-PTMIK,True
3737-XBQDD,True
5846-QFDFI,True
4445-KWOKW,True
3511-APPBJ,False
7967-HYCDE,False
2430-RRYUW,False
3948-XHGNA,False
3723-BFBGR,True
0565-IYCGT,True
5447-WZAFP,False
5445-UTODQ,False
4425-OWHWB,False
7892-QVYKW,True
9675-ICXCT,False
1024-VRZHF,True
4703-MQYKT,False
9497-QCMMS,True
5692-ICXLW,True
0602-DDUML,False
2208-MPXIO,False
1960-UYCNN,True
0348-SDKOL,True
3190-FZATL,False
7336-RLLRH,True
4373-MAVJG,True
7710-JSYOA,True
5419-KLXBN,False
3424-NMNBO,True
4514-GFCFI,True
0607-MVMGC,True
3365-SAIGS,False
9828-AOQLM,False
8022-BECSI,False
8000-REIQB,False
9993-LHIEB,False
0266-CLZKZ,True
3858-VOBET,True
7020-OZKXZ,False
3977-QCRSL,False
1447-PJGGA,False
8565-CLBZW,True
9139-WQQDY,True
0224-HJAPT,True
8086-OVPWV,False
9430-FRQOC,True
7639-OPLNG,True
3074-GQWYX,True
1492-QGCLU,True
6845-RGTYS,True
7328-OWMOM,False
4418-LZMSV,False
5155-AZQPB,True
8861-HGGKB,True
1087-GRUYI,False
7065-YUNRY,False
7694-VLBWQ,True
2546-KZAAT,False
0181-RITDD,False
5989-PGKJB,False
4795-KTRTH,True
8272-ONJLV,False
1488-PBLJN,True
0308-GIQJT,True
3778-FOAQW,False
4452-ROHMO,False
6481-OGDOO,False
3090-LETTY,True
3753-TSEMP,False
8305-VHZBZ,False
9720-JJJOR,False
8100-HZZLJ,False
8775-ERLNB,True
8309-IEYJD,False
9172-JITSM,False
6298-QDFNH,True
7398-HPYZQ,True
3546-GHEAE,False
7361-YPXFS,True
6557-BZXLQ,False
2550-QHZGP,False
7519-JTWQH,True
8543-MSDMF,False
9961-JBNMK,False
1170-SASML,True
5346-BZCHP,False
2038-LLMLM,True
6173-ITPWD,True
9734-UYXQI,True
1216-BGTSP,True
4138-NAXED,True
2189-UXTKY,True
0744-BIKKF,True
7483-IQWIB,True
5248-KWLAR,True
4958-GZWIY,False
7996-MHXLW,True
7833-PKIHD,False
7061-OVMIM,False
5153-RTHKF,True
1852-QSWCD,True
4832-VRBMR,True
9079-LWTFD,True
6356-ELRKD,False
8624-GIOUT,True
3392-EHMNK,True
5986-WWXDV,False
3061-BCKYI,False
6179-GJPSO,False
7901-TBKJX,True
7228-PAQPD,False
3177-LASXD,False
7746-QYVCO,False
5804-HYIEZ,True
9919-FZDED,True
5934-TSSAU,False
3486-KHMLI,True
4897-QSUYC,False
1084-UQCHV,False
8290-YWKHZ,True
2955-BJZHG,False
6784-XYJAE,True
8957-THMOA,False
2251-PYLPB,True
5555-RNPGT,True
1057-FOGLZ,False
9300-RENDD,False
0761-AETCS,False
8087-LGYHQ,False
4137-BTIKL,True
2190-BCXEC,True
6227-FBDXH,True
2153-MREFK,True
2911-WDXMV,True
7206-PQBBZ,False
3106-ULWFW,True
0925-VYDLG,True
4547-FZJWE,False
7422-WNBTY,True
0842-IWYCP,False
3521-HTQTV,True
3744-ZBHON,False
3373-DIUUN,False
8383-SGHJU,True
7607-QKKTJ,True
7707-PYBBH,False
8984-HPEMB,True
4349-GFQHK,True
9779-DPNEJ,False
9805-FILKB,False
5793-YOLJN,False
0673-IGUQO,False
4123-FCVCB,True
8819-IMISP,True
8311-UEUAB,True
5858-EAFCZ,False
1163-ONYEY,True
9787-XVQIU,True
8945-MUQUF,True
6082-OQFBA,False
8051-HJRLT,False
8974-OVACP,False
4010-YLMVT,True
1379-FRVEB,True
8612-GXIDD,True
6288-CHQJB,False
8160-HOWOX,False
3023-GFLBR,True
6648-INWPS,False
4223-BKEOR,False
4079-VTGLK,True
1763-WQFUK,False
1391-UBDAR,False
8894-JVDCV,True
2023-VQFDL,False
1345-GKDZZ,False
2014-MKGMH,True
5628-FCGYG,True
2560-WBWXF,True
0248-IPDFW,True
7978-DKUQH,False
4335-UPJSI,False
0524-IAVZO,True
2737-YNGYW,False
1784-EZDKJ,True
9297-FVVDH,True
8007-YYPWD,True
7101-HRBLJ,False
5159-YFPKQ,False
6635-CPNUN,True
4021-RQSNY,True
5453-YBTWV,False
5039-LZRQT,False
2931-VUVJN,True
9061-TIHDA,True
8699-ASUFO,True
6418-PIQSP,False
8220-OCUFY,False
3995-WFCSM,False
1895-QTKDO,False
2038-OEQZH,False
1178-PZGAB,False
7927-AUXBZ,False
2626-VEEWG,False
2878-RMWXY,True
1657-DYMBM,False
7311-MQJCH,False
7375-WMVMT,False
1136-XGEQU,True
2530-FMFXO,True
6844-DZKRF,False
4695-WJZUE,True
7619-ODSGN,True
5970-GHJAW,False
8879-XUAHX,True
4195-PNGZS,True
5003-XZWWO,True
3988-RQIXO,False
7622-FWGEW,False
6922-NCEDI,False
2514-GINMM,False
9891-NQDBD,True
6131-IUNXN,False
8548-AWOFC,True
9798-DRYDS,True
8532-UEFWH,True
6296-DDOOR,False
7951-VRDVK,False
5931-FLJJF,False
4815-YOSUK,True
2659-VXMWZ,True
0380-NEAVX,False
3207-OYBWH,True
4285-GYRQC,False
7216-EWTRS,True
4365-MSDYN,False
7036-TYDEC,True
5802-ADBRC,True
8076-FEZKJ,False
5197-YPYBZ,True
8337-MSSXB,False
8495-LJDFO,True
0839-JTCUD,True
5494-WOZRZ,False
1302-UHBDD,False
2234-EOFPT,False
8619-IJNDK,False
8378-LKJAF,True
8182-BJDSI,True
2528-HFYZX,False
0788-DXBFY,False
3597-YASZG,True
3496-LFSZU,False
5242-UOWHD,False
2482-CZGBB,False
6479-SZPLM,False
8097-VBQTZ,False
4500-HKANN,True
9917-KWRBE,True
3420-ZDBMA,False
1393-IMKZG,False
3398-GCPMU,True
2908-WGAXL,True
3378-AJRAO,True
1013-QCWAM,True
0866-QLSIR,True
6050-FFXES,True
7181-BQYBV,True
0362-RAOQO,False
9554-DFKIC,True
5527-ACHSO,False
0829-DDVLK,False
1399-UBQIU,False
1813-JLKWR,False
0336-PIKEI,False
7322-OCWHC,True
9537-VHDTA,False
4957-TIALW,False
2054-PJOCK,True
9150-HEPMB,False
9030-QGZNL,False
6204-IEUXJ,False
3126-WQMGH,True
4529-CKBCL,False
2506-CLAKW,False
7176-WRTNX,True
1583-IHQZE,True
5732-IKGQH,False
9239-GZHZE,True
7205-BAIAD,False
0151-ONTOV,False
4140-MUHUG,False
0093-EXYQL,False
8064-RAVOH,False
0219-QAERP,False
0320-JDNQG,False
7180-PISOG,True
9168-INPSZ,True
3571-RFHAR,True
0015-UOCOJ,False
5334-AFQJB,True
2754-SDJRD,True
9578-VRMNM,True
1587-FKLZB,True
6140-QNRQQ,False
8963-JLGJT,False
4307-KTUMW,True
1465-LNTLJ,False
5440-FLBQG,True
2135-DQWAQ,False
4056-QHXHZ,True
7488-MXJIV,True
7401-JIXNM,True
9339-FIIJL,True
2027-FECZV,True
4706-DGAHW,False
3870-MQAMG,True
6670-MFRPK,True
6177-PEVRA,False
4800-CZMPC,True
4813-HQMGZ,True
7579-KKLOE,True
7377-DMMRI,False
8402-EIVQS,False
4947-DSMXK,True
7245-NIIWQ,False
0002-ORFBO,False
3324-OIRTO,False
5414-OFQCB,True
8552-OBVRU,False
8499-BRXTD,False
9154-QDGTH,True
8197-BFWVU,True
2577-GVSIL,True
9367-OIUXP,False
6770-UAYGJ,True
6463-HHXJR,True
7928-VJYAB,False
1187-WILMM,True
9776-OJUZI,True
1306-RPWXZ,False
8949-JTMAY,True
2774-LVQUS,True
3097-PYWXL,False
2266-SJNAT,True
0869-PAPRP,False
4238-JSSWH,True
2972-YDYUW,True
1104-FEJAM,True
2809-ILCYT,True
5499-ECUTN,False
4981-FLTMF,True
9121-PHQSR,True
3113-IWHLC,False
3211-ILJTT,False
4612-THJBS,True
4277-BWBML,False
4094-NSEDU,True
4304-TSPVK,True
1552-AAGRX,True
2637-FKFSY,False
7874-ECPQJ,False
0020-INWCK,True
7089-RKVSZ,True
9548-ZMVTX,True
8739-XNIKG,True
9755-JHNMN,False
3981-QSVQI,False
2789-HQBOU,False
9424-CMPOG,False
5067-WJEUN,False
3450-WXOAT,False
9251-WNSOD,True
6974-DAFLI,False
2616-UUTFK,True
7064-JHXCE,False
5103-MHMHY,False
4373-VVHQL,False
4559-UWIHT,True
7268-IGMFD,True
1846-XWOQN,False
0235-KGSLC,False
6650-BWFRT,True
9570-KYEUA,True
6993-YGFJV,True
2712-SYWAY,True
0730-BGQGF,True
5498-IBWPI,False
9101-NTIXF,False
0013-SMEOE,False
9314-QDMDW,False
9308-ANMVE,False
2884-GBPFB,False
3757-NJYBX,True
3413-DHLPB,True
7649-PHJVR,False
2573-GYRUU,True
1247-QBVSH,False
6734-GMPVK,True
9822-OAOVB,False
6161-ERDGD,True
1226-JZNKR,False
7318-EIVKO,True
3771-PZOBW,True
5136-KCKGI,True
8231-BSWXX,True
6486-LHTMA,True
4083-BFNYK,True
3722-WPXTK,False
5141-ZUVBH,False
1089-HDMKP,False
7623-HKYRK,False
0310-SUCIN,False
5197-PYEPU,True
2929-ERCFZ,False
7548-SEPYI,False
8835-VSDSE,False
6619-RPLQZ,False
3503-TYDAY,True
6901-GOGZG,True
9621-OUPYD,False
9898-KZQDZ,True
8982-NHAVY,True
0141-YEAYS,True
2450-ZKEED,False
9603-OAIHC,False
1133-KXCGE,False
5236-PERKL,True
0142-GVYSN,False
2519-FAKOD,True
8406-LNMHF,False
1821-BUCWY,False
0023-UYUPN,True
1465-WCZVT,False
9481-SFCQY,False
6360-SVNWV,False
0567-GGCAC,False
7089-IVVAZ,True
8884-MRNSU,False
2171-UDMFD,False
9050-IKDZA,False
2205-YMZZJ,True
9802-CAQUT,True
1254-IZEYF,True
0187-WZNAB,False
9492-TOKRI,True
1475-VWVDO,False
9221-OTIVJ,True
1357-MVDOZ,False
7602-MVRMB,True
3325-FUYCG,True
5908-QMGOE,True
1197-BVMVG,True
5406-KGRMX,True
8481-YYXWG,False
5968-HYJRZ,True
5198-EFNBM,False
7516-GMHUV,True
7140-ADSMJ,False
2230-XTUWL,False
7706-YLMQA,False
2585-KTFRE,False
7994-UYIVZ,True
2609-IAICY,True
7717-BICXI,False
6559-RAKOZ,True
4716-MRVEN,False
2143-LJULT,True
1323-OOEPC,True
3200-MNQTF,True
6164-HXUGH,False
5630-IXDXV,True
0320-DWVTU,False
9135-MGVPY,False
1212-GLHMD,False
7878-JGDKK,False
1088-AUUZZ,True
0397-GZBBC,True
6614-YWYSC,True
9588-OZDMQ,False
7641-EUYET,True
6476-EPYZR,False
9921-ZVRHG,True
1174-FGIFN,True
6620-HVDUJ,False
4701-MLJPN,False
1032-MAELW,True
7641-TQFHN,True
1552-TKMXS,False
8622-ZLFKO,True
1596-BBVTG,True
6188-UXBBR,False
2333-KWEWW,False
5702-SKUOB,False
1134-YWTYF,False
6061-GWWAV,False
0679-TDGAK,False
6585-WCEWR,False
9067-YGSCA,True
9067-SQTNS,False
8433-WXGNA,False
1776-SPBWV,False
8735-SDUFN,True
9668-PUGNU,True
9405-GPBBG,True
1926-QUZNN,True
3707-GNWHM,True
7016-NVRIC,False
5829-NVSQN,False
9565-AXSMR,False
8922-LIEGH,True
8869-LIHMK,True
8245-UMPYT,True
5186-SAMNZ,False
0447-RXSGD,True
4927-WWOOZ,True
5788-YPOEG,False
5373-SFODM,True
0661-KBKPA,True
9081-WWXKP,False
0784-ZQJZX,False
3133-PZNSR,True
5766-ZJYBB,False
8931-GJJIQ,True
4277-PVRAN,False
0022-TCJCI,False
0722-SVSFK,False
3612-YVGSJ,True
9825-YCXWZ,False
8565-HBFNN,True
2000-DHJUY,True
0203-HHYIJ,True
8670-ERCJH,True
2050-ONYDQ,True
7055-JCGNI,True
4826-DXMUP,False
0952-KMEEH,True
7285-KLOTR,True
0654-PQKDW,False
7175-NTIXE,False
9796-BPKIW,False
0188-GWFLE,False
8129-GMVGI,False
2882-DDZPG,False
3547-LQRIK,True
9137-NOQKA,False
5843-TTHGI,False
1849-RJYIG,False
8868-GAGIO,True
4061-UKJWL,False
5380-XPJNZ,False
8263-QMNTJ,True
8178-EYZUO,True
3230-JCNZS,True
5130-IEKQT,True
3230-WYKIR,True
7996-BPXHY,True
3227-WLKLI,True
0407-BDJKB,True
2266-FUBDZ,False
8237-ULIXL,True
9600-UDOPK,True
8216-AZUUZ,False
9153-BTBVV,True
4074-SJFFA,False
3269-ATYWD,True
5186-PEIZU,False
1074-AMIOH,False
4910-GMJOT,True
0354-WYROK,False
4361-FEBGN,False
7748-UMTRK,True
0380-ZCSBI,False
7145-FEJWU,True
6463-MVYRY,False
3969-JQABI,False
9624-EGDEQ,False
1051-EQPZR,False
5849-ASHZJ,False
5780-INQIK,False
7576-OYWBN,True
4526-ZJJTM,False
8384-FZBJK,True
3750-RNQKR,False
0962-CQPWQ,False
3096-YXENJ,True
1265-BCFEO,True
5837-LXSDN,False
5945-AZYHT,True
8325-QRPZR,False
6384-VMJHP,False
2262-SLNVK,False
7730-CLDSV,True
1135-HIORI,True
0164-APGRB,True
6481-ESCNL,True
1790-NESIO,False
1550-EENBN,True
5539-TMZLF,False
4446-BZKHU,True
5976-JCJRH,False
8198-RKSZG,True
0137-OCGAB,True
3351-NQLDI,True
9297-EONCV,True
7593-JNWRU,False
4588-YBNIB,False
1069-QJOEE,False
3336-JORSO,True
7799-DSEWS,False
8766-PAFNE,False
5315-CKEQK,True
3130-ICDUP,True
0820-FNRNX,True
0880-FVFWF,True
4213-HKBJO,True
2792-LSHWX,False
5028-GZLDO,False
0014-BMAQU,True
6861-XWTWQ,True
9018-PCIOK,False
4837-QUSFT,True
6877-TJMBR,False
9953-ZMKSM,True
0907-HQNTS,True
6769-DCQLI,False
2433-KMEAS,True
4391-LNRXK,False
8250-ZNGGW,False
2195-ZRVAX,False
3550-SAHFP,True
8562-GHPPI,False
5893-PYOLZ,False
4986-MXSFP,False
6131-FOYAS,True
3027-YNWZU,True
5609-IMCGG,True
4873-ILOLJ,False
4727-MCYZG,False
9481-WHGWY,False
2725-KXXWT,False
9565-DJPIB,True
4328-VUFWD,False
3301-LSLWQ,True
7473-ZBDSN,False
3166-PNEOF,True
5639-NTUPK,False
5140-FOMCQ,True
6242-SGYTS,True
8166-ORCHU,False
8414-OOEEL,False
8454-AATJP,True
6849-WLEYG,False
4659-NZRUF,True
4531-AUZNK,True
4191-XOVOM,True
2150-OEGBV,False
8429-XIBUM,True
1855-CFULU,False
4878-BUNFV,False
1872-EBWSC,False
2608-BHKFN,False
7026-YMSBE,False
7341-LXCAF,True
6997-UVGOX,False
9462-MJUAW,True
8128-YVJRG,True
5440-VHLUL,True
5781-BKHOP,True
4283-FUTGF,True
5213-TWWJU,False
1569-TTNYJ,True
8628-MFKAX,True
2397-BRLOM,False
7629-WIXZF,False
5445-GLVOT,False
3976-HXHCE,False
2466-NEJOJ,False
0254-KCJGT,True
6461-SZMCV,True
8150-QUDFX,False
9508-ILZDG,True
1697-LYYYX,False
1942-OQFRW,False
4749-VFKVB,True
9640-ZSLDC,False
4231-LZUYM,True
7598-UAASY,False
7938-OUHIO,False
8510-AWCXC,True
3594-BDSOA,False
0431-APWVY,False
5996-DAOQL,False
6838-YAUVY,True
0484-JPBRU,True
7883-ROJOC,False
0244-LGNFY,True
4295-YURET,False
3426-NIYYL,True
8225-BTJAU,False
4635-EJYPD,False
1866-ZSLJM,False
4636-TVXVG,False
9392-XBGTD,False
3387-VATUS,True
1143-NMNQJ,True
1169-SAOCL,True
1110-KYLGQ,True
9929-PLVPA,False
3518-PZXZQ,False
2371-JUNGC,False
7693-QPEFS,True
0924-BJCRC,True
5074-FBGHB,True
2351-BKRZW,False
4455-BFSPD,True
0415-MOSGF,False
1724-BQUHA,False
3948-KXDUF,True
2323-ARSVR,False
0815-MFZGM,False
4826-XTSOH,True
5480-XTFFL,False
8295-FHIVV,False
9086-YJYXS,True
1179-INLAT,False
6857-VWJDT,True
5468-BPMMO,False
5624-BQSSA,False
0197-PNKNK,True
2439-QKJUL,False
1194-SPVSP,False
9534-NSXEM,False
8929-KSWIH,False
2250-IVBWA,False
1810-MVMAI,True
9506-UXUSK,False
1229-RCALF,True
3572-UOLYZ,True
1429-UYJSV,False
5577-OTWWW,False
