begin_date,monthly_charges,total_charges,type_One year,type_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,internet_service_Fiber optic,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,senior_citizen,gender_Male,partner_Yes,dependents_Yes,multiple_lines_Yes
365,19.7,1274.05,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
1400,54.45,1588.7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True
123,113.8,7845.8,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True
212,85.35,5897.4,False,True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,True
2008,34.7,296.1,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1977,73.6,520.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
1796,61.95,1070.7,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,True
2130,94.0,181.7,False,False,True,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True
243,54.45,3674.95,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1734,86.2,1270.2,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False
2130,82.0,184.65,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
123,59.75,4265.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
2191,99.75,99.75,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True
1612,82.4,1592.35,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True
1765,89.6,1633.0,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
791,69.75,3557.7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
1612,102.8,2110.15,False,False,True,False,True,False,True,False,True,True,True,True,True,False,False,True,True,False
123,103.95,7556.9,False,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True
1066,19.85,810.45,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2008,91.1,455.3,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False
335,45.25,2933.95,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False
2222,95.4,293.15,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False
2099,50.6,249.95,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
943,53.95,2375.4,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,False,False,False
2161,70.4,147.15,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
1096,83.85,3532.25,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1066,78.45,3126.45,False,True,False,False,True,False,False,True,True,False,True,True,True,False,False,True,True,False
2069,85.3,424.15,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True
1977,100.85,819.55,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True
1977,50.55,565.35,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False
1977,87.05,762.1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
2069,78.45,330.05,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
2130,96.5,492.55,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False
1369,59.95,1848.8,True,False,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,False
123,86.05,6309.65,False,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True
1247,80.3,2483.05,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,True,False,False
1796,19.7,340.35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1734,20.0,288.05,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False
1492,71.6,1957.1,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True
1734,76.45,1233.4,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,True,False,False
1157,103.65,3988.5,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False,True
1673,45.05,770.6,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
182,90.85,6470.1,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True
2191,69.2,69.2,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
426,93.85,5574.75,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,True
1553,78.85,1772.25,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,True,False,True
1584,88.7,1761.45,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True
1765,105.1,1582.75,False,False,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False
700,100.3,5200.8,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False
1643,76.0,1783.6,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2161,79.0,143.65,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
2099,70.25,331.9,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False
365,109.2,6741.15,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True
1826,20.1,296.15,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
853,108.1,5067.45,False,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,True
1704,24.9,505.95,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2252,69.25,69.25,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False
1734,20.2,382.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
669,20.35,1092.35,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1826,90.7,1374.9,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,True,False,True
2191,80.2,80.2,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
396,102.0,6529.25,True,False,False,False,True,False,True,True,True,False,True,False,True,False,True,False,False,True
1918,50.55,610.75,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
123,108.4,7767.25,False,True,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True,True
1553,65.8,1679.65,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
1704,64.7,1093.1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
2161,89.55,185.55,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
577,82.45,4350.1,True,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True
2222,79.85,152.45,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False
1339,104.05,3416.85,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,False,False,True
1949,78.85,876.75,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True
2038,73.75,545.15,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True
2222,50.45,50.45,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
488,80.55,4847.05,True,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True
1949,86.45,830.85,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
1949,45.0,524.35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2161,54.35,54.35,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
1339,101.35,3334.9,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True
2038,94.7,740.3,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False
1188,72.1,2658.4,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True
1400,36.5,1032.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False
1612,90.0,2024.1,False,False,True,False,True,False,True,True,True,False,False,False,True,True,True,True,False,False
2069,19.5,159.35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2222,44.35,81.25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2069,99.15,465.05,False,False,True,False,False,True,True,False,True,False,True,True,True,False,False,True,True,False
2038,47.15,223.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1612,79.1,1783.75,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False
2222,74.95,212.4,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1765,89.4,1539.45,False,False,True,False,True,False,True,True,False,True,False,True,False,False,True,True,True,False
2038,94.7,740.3,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False
1857,71.0,914.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2191,31.0,95.05,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
2069,98.25,560.6,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True
182,19.8,1397.65,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1035,83.9,3233.6,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False
2191,95.2,292.85,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,True
1400,19.05,637.55,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
2069,87.1,713.6,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
2099,85.65,338.9,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
730,20.65,1022.95,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2130,85.95,514.6,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False
2161,44.4,44.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
243,118.6,7990.05,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False,True,False,True
730,106.5,5621.85,True,False,True,False,True,False,True,False,True,True,False,True,True,True,False,True,False,True
2069,50.85,239.55,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True
1400,84.95,2169.75,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
2038,75.85,647.5,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
1127,101.4,3496.3,False,False,True,False,True,False,True,False,False,True,False,True,True,True,True,False,False,True
1584,79.35,1730.35,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
123,20.35,1354.4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False
1247,61.0,2130.45,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,True,False,False
1492,104.65,2542.45,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True
853,93.7,4154.8,False,False,True,False,True,False,True,True,True,False,False,False,True,False,True,False,False,True
700,105.05,5624.85,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,True,False,True
123,85.25,6083.1,False,True,True,False,True,False,False,True,True,True,False,True,True,False,True,True,False,True
1127,25.45,958.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1612,88.2,1775.8,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True
1431,106.15,3152.5,False,False,True,False,True,False,True,False,True,True,False,True,True,True,False,False,False,True
1977,90.8,809.75,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
2222,45.7,45.7,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1247,100.05,3480.0,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,False,True
273,91.85,5940.85,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True
974,20.0,860.85,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
2252,76.4,76.4,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False
2161,20.9,20.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1188,83.35,2757.85,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
1612,86.8,1975.85,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,True
1127,23.8,903.8,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True
2130,20.95,85.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1188,75.1,2658.8,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,False
2099,50.6,249.95,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2252,70.3,132.4,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False
2008,101.95,700.85,False,False,True,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True
151,56.45,3985.35,True,False,True,False,True,False,False,True,True,False,False,True,True,True,True,False,False,False
1584,84.35,1938.05,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True
1522,98.1,2510.7,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,True,False,True
2099,79.25,267.6,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
2099,94.6,279.55,False,False,True,False,True,False,True,False,False,False,False,True,True,True,True,True,False,True
2069,38.5,330.8,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
335,103.9,6767.1,True,False,True,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True
2252,49.55,49.55,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
791,19.35,1033.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
761,84.5,4254.85,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,True
608,72.6,4084.35,False,True,True,True,False,False,False,True,False,False,True,True,True,True,False,True,True,False
2161,75.35,338.1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1035,79.35,3344.1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True
2038,49.85,365.55,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
123,115.15,8349.45,False,True,False,False,False,False,True,True,True,True,True,True,True,False,True,True,False,True
1796,92.55,1614.7,False,False,True,False,True,False,True,False,False,False,False,True,True,True,False,True,False,True
913,103.15,4594.65,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,True,False,True
2099,78.55,522.95,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
151,72.9,5139.65,True,False,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True
1035,39.3,1637.4,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
2008,65.9,660.05,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False
2130,44.95,85.15,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2161,20.2,20.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2191,81.7,81.7,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True
2252,55.0,55.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1492,45.85,1246.4,True,False,True,True,False,False,False,False,True,True,False,False,True,False,True,True,True,False
1004,51.25,2151.6,True,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False
2069,87.1,341.45,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True
1400,70.75,1974.8,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False
2161,74.1,228.0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
123,94.45,6921.7,False,True,True,True,False,False,True,True,True,False,False,False,True,False,False,True,False,True
151,45.25,3264.45,True,False,True,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False
1096,84.1,3021.6,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,True,False,True
1704,80.7,1614.2,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1004,79.15,3566.6,False,True,True,True,False,False,False,True,False,True,True,True,True,False,True,True,True,False
1339,91.35,2896.55,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,True
1369,96.6,2877.95,False,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,False,True
2191,48.95,48.95,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
1157,102.35,3626.1,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False
1887,79.25,793.55,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False
1461,100.35,2799.0,True,False,False,False,False,False,True,False,True,True,False,True,True,False,True,True,True,False
2252,43.95,85.1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1188,62.8,2278.75,False,True,True,True,False,False,False,True,False,True,True,False,False,False,True,True,True,True
1734,20.15,387.7,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
822,103.0,5166.2,True,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True
92,104.05,7262.0,True,False,True,False,False,False,True,False,True,True,True,True,True,False,True,False,False,False
2008,55.55,551.3,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
2008,69.0,506.9,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
2130,84.6,360.1,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True
1796,53.9,834.15,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
2191,20.15,84.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1308,91.7,2758.15,False,False,False,True,False,False,True,True,True,True,False,False,False,True,False,False,False,True
2099,79.25,267.6,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1157,80.45,3162.65,False,False,True,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True
1339,54.2,1739.6,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
2099,19.45,165.35,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
426,71.4,4487.3,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,True,True,False
182,79.7,5293.4,False,True,True,False,True,False,False,True,False,True,False,True,True,False,True,True,True,True
1918,20.45,254.5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
151,84.2,5956.85,False,True,False,True,False,False,False,False,True,True,True,True,True,False,True,True,False,True
1977,80.65,633.3,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True
1584,88.7,1761.45,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True
2130,25.1,171.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True
1977,100.85,819.55,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True
123,24.3,1778.7,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1826,106.7,1253.9,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,False,False,True
2099,70.0,347.4,True,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
151,89.9,6457.15,False,True,False,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True
1857,19.35,278.85,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
2252,50.45,50.45,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2008,80.5,463.05,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
426,93.85,5574.75,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,True
212,113.15,7856.0,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True
1796,94.2,1608.15,False,False,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True
1584,79.35,1730.35,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
1492,102.8,2660.2,False,False,True,False,False,True,True,True,True,False,False,True,True,True,False,False,False,True
212,105.2,7386.05,True,False,True,False,False,False,True,False,True,False,True,True,True,False,True,False,False,True
2161,75.25,242.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1157,19.6,763.1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2099,75.35,564.65,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1400,94.45,2653.65,False,False,True,False,True,False,True,False,False,False,False,True,True,True,True,True,False,True
2222,54.2,140.4,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
791,90.1,4549.45,True,False,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False
2252,54.75,54.75,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
123,115.55,8425.3,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,True
547,25.15,1509.9,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2130,80.4,224.05,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
123,74.4,5360.75,False,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,False,False
700,54.9,3045.75,True,False,False,True,False,False,False,False,False,True,True,True,True,False,True,False,False,False
2222,19.1,53.05,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
123,26.45,1914.5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1522,61.15,1422.05,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False
1643,105.85,2239.65,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,True,True,True
638,19.7,1140.05,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1765,88.15,1390.6,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False
2161,19.6,19.6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2099,29.8,201.95,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
577,94.85,5000.2,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False
1339,19.4,641.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
853,100.55,4398.15,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,False,False,False
761,19.1,1007.8,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1765,46.4,812.4,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,True,True,False
2283,50.7,50.7,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2038,99.95,547.65,False,False,True,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False
2130,44.4,263.05,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False
1949,29.95,248.95,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False
1369,25.75,755.6,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True
577,104.55,5794.65,True,False,True,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True
1219,99.55,3204.65,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,True,True,True
1887,95.2,930.4,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True
2283,24.0,24.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
2161,54.35,54.35,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
1949,23.15,245.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2099,77.85,299.2,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
730,44.25,2276.1,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False
304,107.35,7051.95,True,False,True,False,False,False,True,False,True,True,True,True,True,True,True,True,False,True
1826,20.5,290.55,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
822,100.85,4740.0,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True
426,41.05,2452.7,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
1765,50.3,908.75,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1734,87.3,1637.3,False,False,True,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False
974,77.85,3365.85,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
1522,89.25,1907.85,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False
2161,101.55,298.35,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True
426,96.1,6019.35,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True
488,104.65,6219.6,True,False,True,False,True,False,True,False,False,True,True,True,True,False,True,False,False,True
2161,45.3,45.3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
974,100.1,4378.35,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False
1553,55.15,1206.05,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False
1765,83.25,1611.15,False,False,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,False
1400,94.5,2659.4,False,False,True,True,False,False,True,True,True,False,False,False,True,False,True,False,False,True
2252,89.3,89.3,False,False,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False
2099,58.85,465.7,False,False,False,False,False,True,False,True,True,True,False,True,True,False,True,True,True,False
2191,84.85,84.85,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False
761,87.55,4475.9,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False
151,20.9,1493.2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2161,50.45,50.45,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
1035,57.15,2250.65,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False
1157,110.7,4428.6,True,False,True,False,True,False,True,True,False,True,True,True,True,False,True,True,False,True
2222,20.15,20.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1704,96.8,1826.7,False,False,False,False,False,True,True,False,True,False,True,True,False,False,True,True,True,True
123,19.8,1468.75,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
243,53.0,3656.25,False,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,True,False
974,77.85,3365.85,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
577,59.6,3509.4,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True,True,False
2252,25.3,25.3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
669,70.7,3770.0,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True
2161,19.65,19.65,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1673,94.1,1782.4,False,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True
1096,105.95,4335.2,True,False,True,True,False,False,True,False,False,True,True,True,True,False,False,False,False,True
2283,20.65,20.65,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1004,94.1,4107.3,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,True,False,True
2252,79.45,145.15,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
123,104.45,7459.0,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,True,True
1826,101.25,1457.25,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,False,False
1339,19.8,607.7,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1918,80.25,846.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
182,83.0,5685.8,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True
2252,84.05,134.05,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True
